Code,Item,Group,Region_Number,REGION_NAME,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
8,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Montana,43,47,59,62,65,72,95,98,105,115,134,147,153,155,177,204,210,220,233,229,240,269,271,295,294,311,306,347,366,386,396,396,402,416,435,445,464,454,454,483,585,6.7
8,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Utah,61,72,76,81,87,92,96,106,124,146,153,173,197,210,214,231,243,261,272,284,309,327,332,353,375,418,433,462,512,556,593,637,660,637,623,623,627,622,646,696,824,6.7
8,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,19,23,27,31,32,35,36,38,41,49,53,61,66,74,90,97,99,99,99,97,103,115,119,127,137,149,153,163,172,183,190,197,204,211,215,200,218,232,235,243,278,6.9
8,Nursing Home Care (Millions of Dollars),Region,8,Far West,,1933,2110,2263,2358,2529,2923,3184,3394,3798,4351,4821,5307,5707,5988,6136,6859,7198,7548,8223,8200,8955,9704,10214,10812,11292,12054,12837,13917,15128,16480,17492,18577,19450,19264,19825,19954,20587,20549,21494,22957,25788,6.7
8,Nursing Home Care (Millions of Dollars),State,8,Far West,Alaska,15,17,20,23,25,28,30,32,33,34,35,42,48,48,47,48,49,50,61,72,88,108,95,99,102,102,104,108,109,109,111,112,116,114,114,104,106,97,101,107,123,5.4
8,Nursing Home Care (Millions of Dollars),State,8,Far West,California,1346,1455,1548,1579,1683,1991,2174,2325,2584,2978,3274,3605,3868,4067,4122,4491,4907,5151,5678,5587,6155,6745,7087,7519,7779,8229,8881,9569,10406,11404,12135,12861,13389,13316,13868,14020,14558,14576,15294,16397,18452,6.8
8,Nursing Home Care (Millions of Dollars),State,8,Far West,Hawaii,40,46,51,58,66,74,80,85,92,103,135,146,151,151,149,153,163,180,198,200,213,219,258,273,299,336,359,397,423,448,450,457,462,491,512,536,577,604,616,657,733,7.6
8,Nursing Home Care (Millions of Dollars),State,8,Far West,Nevada,27,31,34,37,42,45,53,64,72,91,99,112,125,122,131,127,133,133,147,187,224,254,270,298,332,365,364,422,465,500,542,589,647,650,644,653,669,675,720,776,897,9.2
8,Nursing Home Care (Millions of Dollars),State,8,Far West,Oregon,169,187,199,223,243,276,306,310,351,403,440,465,482,500,545,583,615,648,711,727,770,802,840,860,971,1077,1132,1255,1359,1490,1574,1678,1750,1685,1696,1718,1748,1694,1818,1934,2185,6.6
8,Nursing Home Care (Millions of Dollars),State,8,Far West,Washington,336,374,412,440,470,510,541,579,666,741,838,938,1034,1099,1142,1457,1330,1385,1428,1426,1505,1576,1663,1763,1810,1946,1997,2166,2366,2529,2680,2880,3086,3008,2992,2922,2930,2903,2944,3086,3398,6
9,Prescription Drugs (Millions of Dollars),United States,0,United States,,12049,13398,15029,17323,19617,21795,24290,26888,30646,34757,40290,44381,46972,49551,53019,59766,68084,77636,88523,105294,122003,140583,159812,179654,195638,208595,228099,239335,244324,254254,253371,256330,256997,259375,290647,312239,313340,315855,324200,338140,348411,8.8
9,Prescription Drugs (Millions of Dollars),Region,1,New England,,624,701,792,916,1044,1167,1307,1457,1663,1884,2170,2364,2474,2570,2547,3235,3661,4163,4889,5865,6839,7857,9085,10203,11257,12742,13115,13563,13831,14255,13943,14038,14177,14729,16252,17218,17060,16993,17304,17920,18348,8.8
9,Prescription Drugs (Millions of Dollars),State,1,New England,Connecticut,173,194,218,252,286,319,356,395,453,514,595,653,686,710,753,915,1022,1134,1320,1571,1793,2078,2369,2748,3029,3757,3788,4017,4061,4232,4103,4100,4106,4214,4657,4946,4919,4922,4992,5153,5260,8.9
9,Prescription Drugs (Millions of Dollars),State,1,New England,Maine,51,57,63,73,84,95,107,120,138,157,183,200,209,211,228,262,310,378,435,510,588,666,787,904,973,1020,1159,1206,1204,1194,1138,1128,1098,1161,1308,1413,1427,1447,1483,1544,1588,9
9,Prescription Drugs (Millions of Dollars),State,1,New England,Massachusetts,290,327,372,426,481,533,590,649,737,830,950,1029,1073,1125,1063,1412,1591,1826,2158,2581,3043,3503,4107,4487,5029,5332,5520,5658,5828,5994,5921,6017,6110,6315,7003,7441,7381,7350,7559,7898,8150,8.7
9,Prescription Drugs (Millions of Dollars),State,1,New England,New Hampshire,39,43,48,57,67,78,92,108,127,149,175,193,207,212,210,249,278,315,371,457,531,604,670,765,830,1014,1042,1067,1086,1132,1113,1132,1161,1226,1300,1329,1274,1232,1227,1246,1253,9.1
9,Prescription Drugs (Millions of Dollars),State,1,New England,Rhode Island,48,56,65,75,87,98,112,126,142,158,180,195,201,215,195,280,327,355,421,522,624,719,813,924,994,1146,1120,1133,1147,1182,1144,1125,1143,1153,1301,1406,1418,1436,1479,1547,1598,9.1
9,Prescription Drugs (Millions of Dollars),State,1,New England,Vermont,22,24,28,33,38,44,51,58,66,75,87,94,98,98,98,116,133,155,182,225,260,288,339,375,402,474,486,482,506,521,523,536,560,660,683,683,641,606,563,533,500,8.1
9,Prescription Drugs (Millions of Dollars),Region,2,Mideast,,2098,2316,2579,3022,3478,3922,4443,5001,5745,6551,7627,8443,8978,9428,10008,11668,13406,15285,17480,20348,23523,27054,30955,35241,38585,41700,43559,45048,46113,48708,48675,49113,47861,49336,54762,58258,57880,57748,59348,61967,63911,8.9
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,Delaware,25,28,32,38,44,50,58,66,79,94,114,132,145,152,165,183,216,260,311,382,447,498,583,637,706,744,866,915,972,978,982,1010,1012,1043,1173,1259,1258,1258,1309,1381,1438,10.6
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,District of Columbia,32,34,37,42,47,52,57,63,70,77,86,92,96,99,83,124,138,142,150,173,194,217,241,288,335,358,416,475,503,570,569,564,568,614,757,888,968,1055,1104,1170,1224,9.6
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,Maryland,225,253,285,328,374,417,469,524,604,690,803,885,935,1002,1093,1164,1337,1582,1768,2000,2331,2866,3440,3784,3920,4209,4859,5034,5010,5225,5202,5150,5139,5240,5649,5858,5691,5567,5622,5779,5878,8.5
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,New Jersey,380,424,476,560,649,738,841,952,1084,1222,1411,1547,1631,1737,1893,2221,2524,2875,3375,4036,4700,5342,5889,6707,7228,8437,8587,8661,8827,9317,8947,8810,8702,8627,9611,10233,10155,10104,10461,10994,11404,8.9
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,New York,820,899,996,1174,1357,1537,1745,1967,2253,2563,2974,3283,3484,3663,3952,4630,5432,6144,6955,8181,9614,11009,12707,14729,16496,17392,17797,18502,19131,20389,20696,21155,19973,20961,23544,25317,25400,25573,26360,27596,28528,9.3
9,Prescription Drugs (Millions of Dollars),State,2,Mideast,Pennsylvania,615,678,754,879,1007,1128,1273,1429,1655,1905,2239,2504,2687,2774,2821,3346,3759,4281,4922,5575,6235,7121,8095,9096,9899,10560,11035,11462,11669,12229,12279,12424,12468,12850,14029,14703,14408,14192,14492,15046,15440,8.4
9,Prescription Drugs (Millions of Dollars),Region,3,Great Lakes,,2217,2451,2727,3128,3540,3929,4375,4850,5498,6204,7154,7855,8284,8860,9545,10695,12187,13542,15085,17811,20260,23271,26243,28772,30853,31040,33863,34746,34922,36334,36221,36791,36435,36816,40725,43311,43125,43212,43890,45352,46341,7.9
9,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Illinois,561,615,678,792,911,1027,1160,1303,1450,1609,1825,1974,2053,2189,2450,2770,3188,3541,3944,4761,5363,6115,6639,7248,7894,8190,8976,9337,9595,10184,10290,10368,10174,10036,10987,11580,11440,11384,11452,11732,11893,7.9
9,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Indiana,305,334,368,419,471,518,571,628,728,841,992,1114,1200,1283,1370,1580,1736,1886,2077,2530,2925,3383,3873,4269,4444,4516,4859,4929,4909,5098,5144,5266,5447,5693,6388,6889,6953,7059,7172,7413,7576,8.4
9,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Michigan,527,591,664,760,860,958,1073,1194,1361,1544,1791,1976,2091,2222,2279,2522,2881,3157,3461,3991,4506,5183,5864,6530,7154,6706,7429,7620,7603,7826,7710,7794,7657,7886,8940,9719,9870,10070,10324,10757,11073,7.9
9,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Ohio,606,674,755,852,946,1031,1125,1224,1382,1551,1776,1937,2029,2175,2358,2631,3003,3409,3798,4403,5015,5780,6850,7484,7878,7947,8468,8565,8376,8524,8389,8608,8491,8586,9539,10186,10179,10233,10397,10746,10983,7.5
9,Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Wisconsin,218,238,262,305,351,395,446,502,577,659,770,854,910,991,1088,1192,1379,1549,1804,2127,2451,2809,3015,3240,3483,3680,4130,4296,4439,4702,4688,4755,4666,4615,4870,4937,4683,4467,4546,4705,4815,8
9,Prescription Drugs (Millions of Dollars),Region,4,Plains,,890,977,1079,1234,1389,1530,1687,1851,2115,2399,2782,3066,3251,3402,3632,3983,4498,5095,5923,7162,8275,9606,10921,12211,13122,14048,15592,16117,16175,16579,17027,17605,18043,17633,19084,19847,19316,18913,19252,19933,20404,8.1
9,Prescription Drugs (Millions of Dollars),State,4,Plains,Iowa,156,170,187,213,238,260,283,308,352,399,463,511,542,556,577,603,691,770,887,1047,1174,1373,1600,1844,1969,2169,2479,2544,2495,2533,2550,2665,2726,2533,2696,2751,2621,2508,2576,2688,2771,7.5
9,Prescription Drugs (Millions of Dollars),State,4,Plains,Kansas,127,140,156,179,202,222,246,271,316,365,430,482,523,543,552,580,661,754,869,1045,1210,1406,1619,1734,1815,1892,2036,2102,2126,2179,2229,2372,2571,2363,2439,2424,2258,2118,2133,2187,2219,7.4
9,Prescription Drugs (Millions of Dollars),State,4,Plains,Minnesota,191,210,232,266,299,331,367,404,462,523,605,663,699,759,857,976,1138,1315,1519,1790,2069,2374,2665,2956,3183,3379,3770,3923,3901,3928,3950,3938,3903,3982,4269,4410,4272,4170,4175,4258,4299,8.1
9,Prescription Drugs (Millions of Dollars),State,4,Plains,Missouri,274,302,335,382,428,470,518,568,644,726,837,917,965,997,1045,1169,1258,1416,1670,2119,2493,2906,3326,3789,4064,4352,4798,4899,4993,5210,5449,5741,5866,5705,6386,6844,6843,6866,7077,7409,7659,8.7
9,Prescription Drugs (Millions of Dollars),State,4,Plains,Nebraska,80,86,94,109,125,139,155,172,197,224,260,288,307,325,348,376,437,499,584,701,806,920,980,1088,1225,1294,1423,1488,1489,1555,1631,1666,1735,1783,1931,2011,1962,1927,1948,2004,2040,8.4
9,Prescription Drugs (Millions of Dollars),State,4,Plains,North Dakota,31,35,39,46,52,57,62,67,75,83,94,101,106,112,126,138,155,165,195,234,277,330,382,421,467,510,589,638,650,650,679,652,629,646,692,712,687,666,676,698,713,8.1
9,Prescription Drugs (Millions of Dollars),State,4,Plains,South Dakota,30,33,36,41,46,51,56,61,70,80,92,103,110,110,126,141,159,177,199,226,246,297,349,379,399,452,497,523,521,525,539,571,612,621,670,694,674,659,668,690,705,8.2
9,Prescription Drugs (Millions of Dollars),Region,5,Southeast,,3008,3323,3695,4284,4886,5466,6129,6826,7756,8770,10144,11162,11798,12546,13885,15772,18119,20968,23867,28710,33765,38529,43485,48858,54271,57643,62798,65439,67307,70820,70723,71240,72136,72483,82014,88962,90138,91733,93880,97662,100396,9.2
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Alabama,235,257,282,325,370,413,461,513,579,650,747,820,865,940,1021,1090,1254,1493,1647,1915,2198,2507,2910,3272,3675,3856,4345,4549,4782,5133,5168,5088,5309,5347,6002,6468,6519,6605,6739,6992,7171,8.9
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Arkansas,153,164,178,200,222,240,260,280,310,342,386,416,431,448,499,559,666,746,838,978,1075,1238,1463,1616,1740,1903,2163,2361,2435,2592,2599,2572,2499,2474,2805,3040,3071,3110,3220,3384,3511,8.2
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Florida,535,608,691,812,938,1063,1208,1363,1571,1804,2122,2353,2495,2673,3102,3661,4384,5076,6082,7549,8982,9688,10165,11311,12777,13641,15033,15393,15998,16950,17223,17340,17401,16687,19424,21501,22096,22703,23787,25254,26427,10.2
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Georgia,294,326,364,424,487,551,624,702,809,926,1082,1205,1293,1400,1554,1701,1948,2264,2500,3001,3492,3886,4518,5154,5839,6173,6813,7107,7276,7531,7349,7376,7424,7692,8817,9694,9960,10281,10528,10959,11271,9.5
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Kentucky,224,248,277,320,361,400,444,489,546,608,693,751,785,827,878,962,1092,1259,1477,1805,2155,2551,2978,3161,3376,3387,3597,3724,3724,3909,3933,4071,4016,4036,4549,4924,4986,5076,5174,5364,5498,8.3
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Louisiana,254,287,328,373,413,449,487,519,577,641,728,795,835,888,979,1091,1217,1394,1544,1839,2139,2395,2655,2989,3248,3571,3891,4207,4411,4758,4795,4791,4820,4782,5317,5699,5733,5815,5786,5868,5893,8.2
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Mississippi,142,156,173,198,223,246,271,296,336,379,439,484,514,527,579,612,694,804,913,1095,1278,1448,1643,1832,2046,2226,2405,2578,2525,2637,2561,2574,2682,2583,2913,3155,3195,3253,3318,3441,3528,8.4
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,North Carolina,339,362,389,451,517,581,651,727,834,952,1110,1231,1310,1385,1521,1727,1967,2293,2569,3135,3842,4662,5284,6037,6609,6993,7553,7794,8163,8636,8654,8800,9082,9563,10736,11575,11673,11837,12065,12505,12814,9.5
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,South Carolina,153,165,178,209,242,273,311,351,400,455,527,584,617,654,727,825,962,1136,1270,1542,1824,2140,2467,2804,3033,3447,3699,3827,3889,4099,4165,4197,4333,4546,5080,5461,5496,5568,5637,5808,5920,9.6
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Tennessee,288,318,354,406,460,510,567,629,718,814,943,1042,1107,1177,1257,1438,1612,1864,2071,2478,2890,3484,4108,4851,5366,5466,5644,5927,6026,6224,6075,6079,6185,6028,6771,7299,7355,7449,7615,7913,8127,8.7
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,Virginia,275,306,342,404,469,533,609,695,784,876,1000,1080,1125,1169,1276,1549,1722,1949,2208,2536,2975,3460,4059,4428,5021,5355,5804,6007,6117,6360,6241,6375,6456,6872,7469,7834,7717,7670,7554,7585,7548,8.6
9,Prescription Drugs (Millions of Dollars),State,5,Southeast,West Virginia,115,126,137,162,186,208,234,261,291,323,368,402,422,459,491,556,603,691,748,838,915,1071,1235,1403,1542,1625,1850,1965,1962,1991,1960,1978,1929,1874,2130,2312,2337,2368,2457,2587,2688,8.2
9,Prescription Drugs (Millions of Dollars),Region,6,Southwest,,1197,1339,1527,1758,1967,2160,2380,2579,2919,3302,3827,4232,4505,4747,5065,5615,6375,7121,8163,9880,11604,13289,14460,16252,17508,19074,22570,25108,25782,26775,26846,27360,28168,28036,32841,36604,37896,39238,41065,43557,45543,9.5
9,Prescription Drugs (Millions of Dollars),State,6,Southwest,Arizona,123,139,158,188,221,255,296,342,396,455,529,591,636,717,761,858,972,1036,1282,1599,1828,2057,2238,2586,2875,3222,3814,4158,4225,4023,3905,3926,3817,3666,4378,4973,5244,5530,5793,6149,6433,10.4
9,Prescription Drugs (Millions of Dollars),State,6,Southwest,New Mexico,52,58,65,78,90,103,117,132,151,172,200,223,240,247,268,280,308,322,368,452,534,594,651,723,808,852,955,1020,987,1029,1054,1071,1085,1032,1191,1312,1348,1387,1437,1511,1569,8.9
9,Prescription Drugs (Millions of Dollars),State,6,Southwest,Oklahoma,175,197,228,260,285,305,327,345,391,444,516,575,619,621,669,739,835,915,1025,1252,1449,1664,1837,1998,2239,2353,2713,2920,3061,3263,3326,3368,3536,3446,3798,4022,3986,3974,4040,4179,4273,8.3
9,Prescription Drugs (Millions of Dollars),State,6,Southwest,Texas,847,945,1076,1232,1371,1497,1640,1760,1982,2232,2581,2843,3010,3162,3368,3738,4260,4848,5488,6577,7793,8975,9735,10945,11585,12647,15088,17010,17509,18460,18561,18995,19731,19892,23474,26296,27317,28347,29795,31718,33268,9.6
9,Prescription Drugs (Millions of Dollars),Region,7,Rocky Mountains,,283,317,358,415,470,519,574,627,711,806,937,1047,1130,1330,1385,1484,1732,2009,2250,2653,3002,3453,3927,4334,4562,4905,5618,5990,5891,5774,5507,5518,5612,5567,6429,7097,7302,7534,7824,8245,8573,8.9
9,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Colorado,127,142,162,186,208,228,249,271,307,348,405,452,489,638,657,689,785,900,1026,1265,1414,1579,1698,1848,1969,2108,2434,2647,2529,2425,2242,2236,2317,2289,2727,3083,3231,3380,3557,3791,3980,9
9,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Idaho,44,48,53,61,69,76,83,90,101,115,134,149,159,175,183,196,236,280,316,360,417,487,602,685,727,776,855,892,915,934,938,955,944,926,1021,1079,1065,1055,1084,1132,1167,8.6
9,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Montana,31,33,37,43,49,55,61,67,77,90,106,121,133,144,145,154,186,215,238,278,318,346,378,427,439,482,567,614,622,638,629,619,625,623,656,666,633,606,610,625,634,7.8
9,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Utah,60,68,78,93,107,120,135,151,172,195,227,253,272,291,318,356,420,489,530,596,680,842,1021,1125,1159,1249,1408,1455,1458,1420,1366,1396,1428,1435,1705,1937,2049,2173,2252,2370,2461,9.7
9,Prescription Drugs (Millions of Dollars),State,7,Rocky Mountains,Wyoming,22,25,28,33,37,41,45,49,53,59,66,73,77,82,82,87,105,125,139,153,172,199,228,249,269,290,354,382,368,358,331,311,298,296,319,332,324,319,320,327,331,7
9,Prescription Drugs (Millions of Dollars),Region,8,Far West,,1731,1975,2271,2565,2844,3101,3396,3697,4238,4841,5650,6211,6552,6669,6952,7315,8105,9454,10866,12864,14734,17524,20736,23783,25479,27443,30984,33324,34302,35008,34429,34665,34566,34775,38540,40942,40623,40483,41636,43503,44895,8.5
9,Prescription Drugs (Millions of Dollars),State,8,Far West,Alaska,16,18,22,27,31,35,38,41,47,54,64,72,79,82,92,87,111,138,160,193,222,250,290,341,355,385,429,456,443,419,399,390,380,354,411,459,478,502,511,530,543,9.2
9,Prescription Drugs (Millions of Dollars),State,8,Far West,California,1295,1481,1711,1929,2133,2321,2537,2754,3145,3578,4149,4524,4735,4755,4878,5083,5536,6443,7387,8792,10102,12130,14536,16934,18132,19489,21842,23565,24383,24963,24714,24901,24778,25203,27883,29572,29294,29143,29911,31195,32140,8.4
9,Prescription Drugs (Millions of Dollars),State,8,Far West,Hawaii,47,53,62,73,84,95,107,121,136,152,174,190,199,224,230,237,254,295,328,378,401,475,555,642,785,861,909,992,1067,1131,1093,1084,1123,1162,1379,1555,1627,1701,1785,1898,1988,9.8
9,Prescription Drugs (Millions of Dollars),State,8,Far West,Nevada,36,42,49,56,62,68,75,83,101,124,158,188,211,241,262,294,346,422,490,602,721,862,1025,1155,1254,1360,1614,1718,1764,1763,1708,1729,1720,1696,2045,2341,2486,2637,2771,2950,3094,11.7
9,Prescription Drugs (Millions of Dollars),State,8,Far West,Oregon,125,140,155,168,181,190,201,212,248,290,348,395,430,437,477,525,627,732,840,961,1099,1251,1458,1574,1636,1795,2096,2284,2333,2386,2353,2407,2428,2358,2557,2645,2547,2457,2555,2696,2806,8.1
9,Prescription Drugs (Millions of Dollars),State,8,Far West,Washington,212,240,272,312,353,393,438,487,561,643,758,841,898,930,1013,1089,1232,1425,1661,1938,2190,2556,2872,3137,3317,3552,4094,4309,4313,4346,4162,4154,4136,4002,4265,4369,4190,4043,4102,4235,4324,7.8
10,Durable Medical Products (Millions of Dollars),United States,0,United States,,4054,4330,4570,5250,6142,7056,8067,9466,11078,11887,13767,13081,13498,14140,15318,15860,17432,19218,21330,22163,26024,25363,29660,30733,33230,36203,39659,43372,42659,41378,39964,40565,43259,44921,46558,48660,50565,51866,54356,57036,54904,6.7
10,Durable Medical Products (Millions of Dollars),Region,1,New England,,189,202,219,251,293,338,386,454,534,575,663,626,635,662,713,737,808,891,986,1026,1199,1159,1341,1404,1531,1699,1878,2058,2050,2038,1981,1983,2095,2154,2221,2334,2446,2497,2613,2741,2649,6.8
10,Durable Medical Products (Millions of Dollars),State,1,New England,Connecticut,56,60,64,74,85,96,108,123,142,151,172,161,162,171,186,195,216,239,263,270,314,294,327,334,354,389,428,467,474,470,455,451,470,475,491,506,527,533,556,583,547,5.9
10,Durable Medical Products (Millions of Dollars),State,1,New England,Maine,17,18,19,21,24,26,28,31,37,41,49,48,49,50,54,54,57,61,66,68,79,80,94,98,105,118,138,155,155,156,150,150,157,162,166,174,182,186,195,205,200,6.4
10,Durable Medical Products (Millions of Dollars),State,1,New England,Massachusetts,86,92,100,116,138,162,189,225,267,286,328,307,310,321,346,355,387,428,475,496,582,566,665,704,778,861,948,1042,1034,1026,1000,1004,1066,1102,1138,1210,1274,1305,1370,1436,1404,7.2
10,Durable Medical Products (Millions of Dollars),State,1,New England,New Hampshire,12,13,14,17,19,23,27,32,40,46,55,54,58,62,68,72,81,90,101,106,124,119,137,143,158,180,196,206,203,201,196,198,211,217,222,231,244,249,261,274,260,7.9
10,Durable Medical Products (Millions of Dollars),State,1,New England,Rhode Island,11,12,13,14,17,19,22,26,30,32,36,34,33,34,36,37,40,44,49,52,62,62,73,79,89,100,112,127,124,123,121,121,129,133,137,142,147,150,155,164,160,6.9
10,Durable Medical Products (Millions of Dollars),State,1,New England,Vermont,7,7,8,9,10,12,13,15,18,19,23,22,22,23,24,25,27,29,32,33,39,38,44,44,47,51,56,60,61,60,58,59,63,66,67,70,73,73,76,80,77,6.2
10,Durable Medical Products (Millions of Dollars),Region,2,Mideast,,704,752,807,931,1078,1239,1411,1650,1887,1980,2217,2073,2072,2186,2384,2494,2743,3036,3354,3480,4132,4078,4792,4897,5230,5613,6106,6540,6429,6347,6133,6207,6605,6871,7071,7395,7772,8012,8364,8821,8514,6.4
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,Delaware,13,14,15,17,20,23,27,32,40,45,52,50,54,57,61,64,71,80,88,90,105,101,113,115,124,137,154,172,161,163,153,159,163,169,174,182,188,193,201,209,199,7
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,District of Columbia,15,15,16,17,19,21,23,26,31,34,37,35,35,36,38,39,43,46,51,54,63,64,74,71,72,72,74,75,73,73,72,73,76,78,81,86,90,90,93,96,92,4.7
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,Maryland,64,69,74,85,100,116,136,163,196,212,242,226,230,240,261,271,300,333,371,389,455,450,535,556,593,625,670,711,709,708,679,686,717,735,748,782,824,835,862,901,867,6.7
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,New Jersey,116,124,133,160,194,232,277,340,396,414,453,430,434,447,489,508,556,621,728,794,1000,1012,1216,1186,1226,1257,1315,1348,1328,1295,1242,1250,1325,1381,1427,1492,1562,1589,1659,1748,1699,6.9
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,New York,289,310,335,379,432,494,543,618,683,700,780,725,713,774,854,911,1008,1127,1205,1207,1394,1374,1599,1702,1879,2106,2354,2616,2554,2529,2450,2482,2664,2779,2859,2993,3160,3333,3476,3686,3532,6.5
10,Durable Medical Products (Millions of Dollars),State,2,Mideast,Pennsylvania,207,220,235,272,313,353,404,471,542,575,652,606,605,632,680,701,767,829,911,946,1116,1077,1255,1266,1336,1415,1540,1617,1603,1578,1537,1557,1659,1729,1782,1860,1948,1972,2073,2181,2125,6
10,Durable Medical Products (Millions of Dollars),Region,3,Great Lakes,,766,805,841,955,1104,1252,1415,1660,1930,2038,2360,2207,2287,2380,2553,2622,2846,3083,3399,3507,4121,3961,4575,4803,5186,5708,6354,7059,6966,6770,6543,6678,7126,7447,7675,8058,8377,8518,8899,9301,9018,6.4
10,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Illinois,161,171,181,215,245,282,317,375,427,451,508,464,469,503,543,564,616,664,736,768,891,857,1002,1029,1121,1216,1353,1468,1439,1381,1325,1339,1430,1512,1568,1646,1698,1729,1822,1902,1853,6.3
10,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Indiana,123,130,134,150,175,197,223,261,303,320,366,337,347,356,382,394,432,472,520,540,633,614,713,723,764,822,900,980,976,956,929,951,1017,1059,1084,1129,1177,1200,1256,1312,1258,6
10,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Michigan,200,207,216,248,294,339,394,471,570,610,700,666,690,711,763,788,866,951,1027,1068,1268,1210,1358,1461,1655,1883,2184,2475,2439,2352,2288,2337,2491,2594,2679,2839,2968,3007,3128,3272,3202,7.2
10,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Ohio,209,219,229,254,287,318,350,402,449,460,549,510,538,561,600,608,646,688,789,802,954,915,1077,1152,1170,1260,1328,1492,1476,1450,1396,1437,1530,1599,1643,1711,1775,1809,1884,1968,1901,5.7
10,Durable Medical Products (Millions of Dollars),State,3,Great Lakes,Wisconsin,74,77,81,89,103,117,131,151,181,198,237,230,244,250,266,267,286,308,328,330,374,366,425,439,475,527,590,644,637,631,604,615,658,682,701,733,759,773,810,848,804,6.2
10,Durable Medical Products (Millions of Dollars),Region,4,Plains,,315,342,362,406,467,524,587,673,776,836,955,897,920,970,1070,1109,1224,1349,1477,1516,1741,1668,1927,1938,2031,2138,2252,2387,2409,2352,2269,2340,2518,2614,2682,2769,2839,2869,3002,3142,3010,5.8
10,Durable Medical Products (Millions of Dollars),State,4,Plains,Iowa,57,62,64,71,84,94,105,121,140,150,171,160,165,167,176,174,184,195,222,233,275,266,314,309,319,329,345,356,360,351,336,348,374,391,398,413,423,426,449,470,456,5.4
10,Durable Medical Products (Millions of Dollars),State,4,Plains,Kansas,40,43,47,50,59,64,71,81,91,99,113,105,109,109,123,126,142,156,174,182,216,212,254,252,269,278,294,315,327,317,300,312,337,355,358,362,369,375,393,416,397,5.9
10,Durable Medical Products (Millions of Dollars),State,4,Plains,Minnesota,92,98,104,119,138,160,182,208,244,263,302,282,289,308,346,363,400,445,475,483,544,502,557,560,579,603,628,661,655,631,613,629,679,703,728,761,786,800,836,870,828,5.6
10,Durable Medical Products (Millions of Dollars),State,4,Plains,Missouri,66,71,76,85,97,110,122,143,165,177,201,191,196,211,237,248,277,309,339,348,399,395,463,466,487,520,543,577,580,573,545,547,586,608,623,645,675,679,706,740,708,6.1
10,Durable Medical Products (Millions of Dollars),State,4,Plains,Nebraska,42,46,49,53,57,59,64,69,77,84,96,92,92,100,106,111,123,136,151,153,176,171,201,212,231,254,279,305,307,303,296,316,332,343,356,370,369,370,387,405,391,5.8
10,Durable Medical Products (Millions of Dollars),State,4,Plains,North Dakota,8,11,11,13,16,19,22,25,30,32,36,34,35,37,41,43,48,53,58,60,68,64,74,73,77,81,85,89,96,95,97,104,122,123,127,121,119,119,126,131,124,6.9
